User_ID,Recommended_Categories
1005383,"[1, 5, 3]"
1005384,"[3, 5, 2]"
1005385,"[1, 8, 5]"
1005386,"[1, 5, 8]"
1005387,"[1, 5, 8]"
1005388,"[1, 8, 5]"
1005389,"[1, 5, 8]"
1005390,"[1, 6, 5]"
1005391,"[1, 16, 8]"
1005392,"[8, 1, 5]"
1005393,"[8, 1, 5]"
1005394,"[1, 5, 8]"
1005395,"[5, 8, 1]"
1005396,"[1, 2, 3]"
1005397,"[1, 5, 6]"
1005398,"[1, 8, 16]"
1005399,"[1, 5, 8]"
1005400,"[1, 8, 5]"
1005401,"[8, 5, 3]"
1005402,"[1, 8, 3]"
1005403,"[1, 5, 2]"
1005404,"[1, 5, 8]"
1005406,"[5, 8, 3]"
1005407,"[8, 6, 5]"
1005408,"[1, 5, 2]"
1005409,"[1, 5, 16]"
1005410,"[1, 5, 8]"
1005411,"[1, 8, 16]"
1005412,"[1, 8, 5]"
1005413,"[1, 8, 6]"
1005414,"[1, 5, 11]"
1005415,"[5, 1, 8]"
1005416,"[1, 5, 6]"
1005417,"[1, 2, 15]"
1005418,"[1, 5, 8]"
1005419,"[1, 8, 5]"
1005420,"[2, 3, 1]"
1005421,"[8, 5, 6]"
1005422,"[5, 1, 10]"
1005423,"[8, 5, 6]"
1005424,"[1, 5, 8]"
1005425,"[8, 5, 15]"
1005426,"[1, 5, 8]"
1005427,"[5, 1, 8]"
1005428,"[1, 8, 5]"
1005429,"[8, 5, 3]"
1005430,"[5, 3, 8]"
1005431,"[8, 5, 1]"
1005432,"[8, 5, 1]"
1005433,"[1, 8, 5]"
1005434,"[5, 8, 1]"
1005435,"[1, 8, 6]"
1005436,"[1, 5, 18]"
1005437,"[1, 5, 6]"
1005438,"[8, 1, 6]"
1005439,"[8, 5, 1]"
1005440,"[5, 6, 1]"
1005441,"[1, 5, 6]"
1005442,"[6, 1, 5]"
1005443,"[1, 5, 8]"
1005444,"[5, 1, 8]"
1005445,"[1, 2, 5]"
1005446,"[8, 1, 7]"
1005447,"[8, 5, 2]"
1005448,"[8, 5, 1]"
1005449,"[1, 5, 16]"
1005450,"[1, 8, 5]"
1005451,"[1, 10, 8]"
1005452,"[1, 5, 8]"
1005453,"[1, 8, 5]"
1005454,"[1, 8, 2]"
1005455,"[1, 8, 5]"
1005456,"[5, 2, 8]"
1005457,"[1, 5, 15]"
1005458,"[1, 5, 8]"
1005459,"[5, 1, 11]"
1005460,"[1, 8, 5]"
1005461,"[5, 3, 1]"
1005462,"[5, 1, 15]"
1005463,"[8, 1, 5]"
1005464,"[8, 5, 10]"
1005465,"[5, 8, 2]"
1005466,"[1, 5, 8]"
1005467,"[2, 1, 8]"
1005468,"[1, 8, 5]"
1005469,"[1, 8, 16]"
1005470,"[8, 1, 6]"
1005471,"[6, 1, 5]"
1005472,"[1, 8, 2]"
1005473,"[1, 8, 6]"
1005474,"[1, 8, 15]"
1005475,"[1, 5, 8]"
1005476,"[1, 5, 8]"
1005477,"[1, 8, 5]"
1005478,"[1, 5, 2]"
1005479,"[5, 1, 8]"
1005480,"[5, 1, 8]"
1005481,"[8, 5, 16]"
1005482,"[1, 8, 5]"
1005483,"[5, 8, 1]"
1005484,"[1, 6, 8]"
1005485,"[1, 5, 8]"
1005486,"[6, 1, 5]"
1005487,"[1, 5, 8]"
1005488,"[1, 8, 5]"
1005489,"[1, 5, 6]"
1005490,"[1, 3, 6]"
1005491,"[1, 8, 5]"
1005492,"[1, 5, 8]"
1005493,"[5, 8, 1]"
1005494,"[1, 8, 5]"
1005495,"[1, 8, 5]"
1005496,"[5, 6, 8]"
1005497,"[1, 5, 3]"
1005498,"[5, 8, 1]"
1005499,"[1, 8, 5]"
1005500,"[8, 5, 6]"
1005501,"[5, 1, 8]"
1005502,"[8, 1, 5]"
1005503,"[1, 5, 8]"
1005504,"[1, 5, 2]"
1005505,"[1, 3, 6]"
1005506,"[1, 5, 2]"
1005507,"[16, 8, 5]"
1005508,"[5, 1, 2]"
1005509,"[8, 5, 1]"
1005510,"[1, 5, 8]"
1005511,"[1, 5, 6]"
1005512,"[1, 5, 8]"
1005513,"[8, 1, 5]"
1005514,"[5, 8, 3]"
1005515,"[1, 2, 6]"
1005516,"[1, 5, 8]"
1005517,"[8, 5, 6]"
1005518,"[1, 5, 2]"
1005519,"[1, 5, 2]"
1005520,"[1, 8, 5]"
1005521,"[5, 8, 1]"
1005522,"[8, 5, 1]"
1005523,"[1, 5, 2]"
1005524,"[5, 3, 1]"
1005525,"[3, 5, 8]"
1005526,"[8, 1, 6]"
1005527,"[6, 8, 1]"
1005528,"[8, 16, 1]"
1005529,"[1, 5, 8]"
1005530,"[5, 1, 8]"
1005531,"[1, 5, 8]"
1005532,"[1, 8, 5]"
1005533,"[1, 8, 5]"
1005534,"[1, 2, 8]"
1005535,"[1, 8, 5]"
1005536,"[1, 8, 5]"
1005537,"[8, 10, 2]"
1005538,"[5, 1, 8]"
1005539,"[5, 8, 1]"
1005540,"[1, 8, 5]"
1005541,"[1, 8, 6]"
1005542,"[8, 5, 6]"
1005543,"[1, 5, 3]"
1005544,"[1, 8, 16]"
1005545,"[5, 1, 8]"
1005546,"[1, 11, 6]"
1005547,"[5, 8, 6]"
1005548,"[8, 5, 6]"
1005549,"[6, 1, 5]"
1005550,"[1, 8, 5]"
1005551,"[11, 1, 6]"
1005552,"[1, 5, 8]"
1005553,"[1, 8, 5]"
1005554,"[1, 15, 11]"
1005555,"[1, 8, 5]"
1005556,"[1, 3, 5]"
1005557,"[1, 8, 5]"
1005558,"[1, 3, 2]"
1005559,"[8, 1, 5]"
1005560,"[1, 5, 16]"
1005561,"[1, 8, 5]"
1005562,"[8, 5, 1]"
1005563,"[8, 6, 5]"
1005564,"[1, 2, 8]"
1005565,"[1, 5, 8]"
1005566,"[8, 1, 5]"
1005567,"[8, 5, 1]"
1005568,"[1, 5, 2]"
1005570,"[1, 5, 2]"
1005571,"[8, 1, 5]"
1005572,"[1, 6, 8]"
1005573,"[8, 1, 6]"
1005574,"[1, 8, 11]"
1005575,"[5, 1, 2]"
1005576,"[1, 3, 5]"
1005577,"[1, 16, 8]"
1005578,"[1, 5, 8]"
1005579,"[1, 6, 8]"
1005580,"[5, 1, 8]"
1005581,"[1, 6, 5]"
1005582,"[8, 5, 1]"
1005583,"[1, 16, 5]"
1005584,"[11, 8, 5]"
1005585,"[1, 6, 5]"
1005586,"[6, 1, 8]"
1005587,"[8, 1, 5]"
1005588,"[8, 5, 1]"
1005589,"[6, 5, 8]"
1005590,"[7, 8, 5]"
1005591,"[6, 5, 1]"
1005592,"[1, 8, 6]"
1005593,"[1, 5, 8]"
1005594,"[8, 5, 1]"
1005595,"[1, 8, 11]"
1005596,"[1, 8, 5]"
1005597,"[11, 6, 5]"
1005598,"[1, 5, 8]"
1005599,"[1, 5, 8]"
1005600,"[5, 8, 1]"
1005601,"[1, 7, 6]"
1005602,"[1, 3, 5]"
1005604,"[8, 1, 5]"
1005605,"[1, 5, 8]"
1005606,"[8, 5, 14]"
1005607,"[5, 1, 3]"
1005608,"[6, 1, 8]"
1005609,"[8, 1, 6]"
1005610,"[8, 6, 16]"
1005611,"[1, 5, 15]"
1005612,"[1, 5, 8]"
1005613,"[5, 1, 3]"
1005615,"[5, 1, 8]"
1005616,"[1, 5, 8]"
1005617,"[1, 16, 8]"
1005618,"[5, 1, 3]"
1005619,"[5, 8, 6]"
1005620,"[1, 8, 5]"
1005621,"[1, 5, 8]"
1005622,"[5, 10, 1]"
1005623,"[1, 5, 8]"
1005624,"[1, 6, 8]"
1005625,"[5, 1, 6]"
1005626,"[1, 8, 17]"
1005627,"[1, 5, 8]"
1005628,"[1, 5, 11]"
1005629,"[1, 8, 5]"
1005630,"[1, 8, 5]"
1005631,"[8, 1, 5]"
1005632,"[1, 8, 5]"
1005633,"[1, 8, 2]"
1005634,"[1, 5, 2]"
1005635,"[7, 3, 2]"
1005636,"[1, 8, 5]"
1005637,"[1, 8, 5]"
1005638,"[8, 1, 6]"
1005639,"[8, 5, 1]"
1005640,"[1, 5, 8]"
1005641,"[5, 8, 1]"
1005642,"[3, 1, 2]"
1005643,"[1, 8, 5]"
1005644,"[1, 3, 5]"
1005645,"[1, 5, 8]"
1005646,"[1, 8, 5]"
1005647,"[1, 5, 8]"
1005648,"[1, 5, 3]"
1005649,"[1, 5, 8]"
1005650,"[1, 5, 3]"
1005651,"[16, 3, 6]"
1005652,"[8, 6, 1]"
1005653,"[1, 8, 5]"
1005654,"[5, 1, 8]"
1005655,"[1, 8, 5]"
1005656,"[8, 1, 5]"
1005657,"[1, 5, 8]"
1005658,"[1, 6, 2]"
1005659,"[1, 5, 8]"
1005660,"[1, 2, 8]"
1005661,"[1, 8, 3]"
1005662,"[1, 5, 6]"
1005663,"[1, 6, 8]"
1005664,"[1, 5, 3]"
1005665,"[8, 1, 6]"
1005667,"[8, 1, 5]"
1005668,"[1, 3, 5]"
1005669,"[5, 1, 2]"
1005670,"[1, 11, 5]"
1005671,"[8, 1, 5]"
1005672,"[1, 16, 5]"
1005673,"[1, 8, 5]"
1005674,"[1, 8, 6]"
1005675,"[1, 8, 5]"
1005676,"[1, 5, 2]"
1005677,"[1, 8, 5]"
1005678,"[1, 5, 8]"
1005679,"[1, 8, 2]"
1005680,"[1, 10, 8]"
1005681,"[3, 16, 8]"
1005682,"[1, 5, 8]"
1005683,"[1, 5, 8]"
1005684,"[1, 5, 2]"
1005685,"[5, 16, 3]"
1005686,"[1, 5, 8]"
1005687,"[1, 2, 6]"
1005688,"[8, 1, 3]"
1005689,"[1, 8, 5]"
1005690,"[8, 2, 1]"
1005691,"[1, 5, 2]"
1005692,"[1, 8, 5]"
1005693,"[8, 10, 1]"
1005694,"[5, 10, 1]"
1005695,"[1, 15, 5]"
1005696,"[1, 8, 2]"
1005697,"[1, 16, 8]"
1005698,"[1, 5, 8]"
1005699,"[1, 5, 8]"
1005700,"[5, 6, 3]"
1005701,"[1, 3, 6]"
1005702,"[8, 3, 1]"
1005703,"[6, 10, 1]"
1005704,"[5, 8, 1]"
1005705,"[1, 3, 2]"
1005708,"[1, 8, 15]"
1005709,"[1, 10, 15]"
1005710,"[1, 8, 6]"
1005711,"[1, 8, 16]"
1005712,"[1, 7, 5]"
1005713,"[5, 6, 3]"
1005714,"[1, 5, 16]"
1005716,"[1, 5, 8]"
1005717,"[1, 8, 5]"
1005718,"[8, 1, 5]"
1005719,"[1, 8, 5]"
1005720,"[1, 5, 2]"
1005721,"[10, 8, 6]"
1005722,"[5, 8, 1]"
1005724,"[1, 5, 6]"
1005725,"[8, 1, 5]"
1005726,"[1, 5, 8]"
1005727,"[1, 5, 8]"
1005728,"[5, 1, 2]"
1005729,"[11, 1, 5]"
1005730,"[1, 5, 8]"
1005731,"[1, 8, 5]"
1005732,"[1, 8, 5]"
1005733,"[1, 5, 8]"
1005734,"[8, 5, 1]"
1005735,"[8, 1, 15]"
1005736,"[1, 8, 10]"
1005737,"[8, 5, 6]"
1005738,"[1, 8, 11]"
1005739,"[1, 6, 5]"
1005740,"[1, 15, 5]"
1005741,"[1, 15, 8]"
1005742,"[3, 8, 5]"
1005743,"[8, 1, 10]"
1005744,"[5, 1, 8]"
1005745,"[1, 8, 5]"
1005746,"[1, 8, 5]"
1005747,"[1, 8, 5]"
1005748,"[1, 8, 6]"
1005749,"[1, 8, 5]"
1005750,"[1, 6, 8]"
1005751,"[5, 2, 3]"
1005752,"[8, 5, 6]"
1005753,"[1, 11, 5]"
1005754,"[1, 5, 8]"
1005755,"[8, 1, 5]"
1005756,"[1, 8, 5]"
1005757,"[1, 8, 2]"
1005758,"[1, 5, 6]"
1005759,"[1, 8, 5]"
1005760,"[5, 16, 1]"
1005761,"[5, 1, 2]"
1005762,"[1, 5, 8]"
1005763,"[1, 8, 5]"
1005764,"[5, 8, 1]"
1005765,"[1, 2, 5]"
1005766,"[8, 1, 5]"
1005767,"[1, 5, 6]"
1005768,"[8, 5, 14]"
1005769,"[1, 5, 6]"
1005770,"[8, 5, 1]"
1005771,"[1, 5, 2]"
1005772,"[1, 8, 5]"
1005773,"[8, 1, 16]"
1005774,"[2, 1, 5]"
1005775,"[1, 5, 8]"
1005776,"[1, 5, 8]"
1005777,"[8, 1, 5]"
1005778,"[1, 15, 10]"
1005779,"[1, 8, 5]"
1005780,"[1, 6, 5]"
1005781,"[1, 16, 8]"
1005782,"[1, 8, 5]"
1005783,"[5, 2, 1]"
1005784,"[5, 16, 1]"
1005785,"[1, 8, 5]"
1005786,"[5, 1, 8]"
1005787,"[1, 5, 2]"
1005788,"[1, 5, 11]"
1005789,"[8, 5, 10]"
1005790,"[1, 6, 5]"
1005792,"[8, 1, 5]"
1005793,"[1, 10, 6]"
1005794,"[5, 1, 10]"
1005795,"[1, 8, 5]"
1005796,"[5, 8, 10]"
1005797,"[1, 15, 5]"
1005798,"[1, 5, 8]"
1005799,"[1, 6, 10]"
1005800,"[1, 15, 11]"
1005801,"[1, 8, 5]"
1005802,"[8, 7, 5]"
1005803,"[5, 1, 3]"
1005804,"[8, 5, 16]"
1005805,"[1, 8, 5]"
1005806,"[8, 6, 10]"
1005807,"[8, 6, 5]"
1005808,"[1, 8, 5]"
1005809,"[1, 5, 8]"
1005810,"[1, 8, 6]"
1005811,"[8, 5, 1]"
1005812,"[8, 5, 1]"
1005813,"[1, 5, 10]"
1005814,"[1, 3, 5]"
1005815,"[1, 8, 5]"
1005816,"[1, 6, 16]"
1005817,"[1, 16, 5]"
1005818,"[8, 5, 6]"
1005819,"[1, 8, 16]"
1005820,"[8, 1, 5]"
1005821,"[1, 8, 3]"
1005822,"[11, 1, 8]"
1005823,"[1, 15, 8]"
1005824,"[1, 5, 8]"
1005825,"[8, 1, 5]"
1005826,"[1, 8, 5]"
1005827,"[1, 5, 2]"
1005828,"[1, 8, 16]"
1005829,"[1, 5, 3]"
1005830,"[5, 1, 8]"
1005831,"[1, 5, 8]"
1005832,"[8, 1, 5]"
1005833,"[8, 6, 5]"
1005834,"[5, 1, 8]"
1005835,"[8, 7, 6]"
1005836,"[1, 8, 5]"
1005837,"[1, 5, 8]"
1005838,"[1, 8, 5]"
1005839,"[8, 1, 10]"
1005840,"[5, 8, 1]"
1005841,"[5, 8, 1]"
1005842,"[1, 6, 19]"
1005843,"[3, 8, 1]"
1005844,"[1, 5, 3]"
1005846,"[8, 6, 1]"
1005847,"[1, 5, 8]"
1005848,"[1, 8, 5]"
1005849,"[1, 5, 15]"
1005850,"[1, 5, 2]"
1005851,"[1, 2, 3]"
1005852,"[8, 5, 1]"
1005853,"[1, 5, 10]"
1005854,"[1, 11, 5]"
1005855,"[8, 5, 10]"
1005856,"[1, 5, 8]"
1005857,"[1, 8, 5]"
1005858,"[1, 8, 5]"
1005859,"[8, 1, 6]"
1005860,"[5, 1, 3]"
1005861,"[1, 5, 16]"
1005862,"[1, 5, 8]"
1005863,"[1, 6, 8]"
1005864,"[1, 8, 2]"
1005865,"[1, 8, 5]"
1005866,"[1, 5, 6]"
1005867,"[1, 8, 16]"
1005868,"[8, 5, 1]"
1005869,"[1, 8, 5]"
1005871,"[1, 8, 5]"
1005872,"[1, 5, 8]"
1005873,"[1, 8, 6]"
1005874,"[1, 8, 5]"
1005875,"[1, 8, 6]"
1005876,"[1, 8, 4]"
1005877,"[1, 3, 16]"
1005878,"[1, 8, 5]"
1005879,"[1, 16, 8]"
1005880,"[1, 5, 8]"
1005881,"[1, 5, 8]"
1005882,"[1, 8, 15]"
1005883,"[8, 6, 5]"
1005884,"[1, 10, 15]"
1005885,"[1, 8, 5]"
1005886,"[1, 5, 8]"
1005887,"[3, 8, 5]"
1005888,"[5, 1, 6]"
1005889,"[5, 1, 8]"
1005890,"[8, 1, 5]"
1005891,"[5, 1, 16]"
1005892,"[8, 1, 5]"
1005893,"[5, 1, 3]"
1005894,"[1, 6, 5]"
1005895,"[6, 1, 5]"
1005896,"[5, 1, 2]"
1005897,"[5, 8, 16]"
1005898,"[1, 6, 3]"
1005899,"[2, 5, 16]"
1005900,"[8, 1, 5]"
1005901,"[1, 8, 5]"
1005902,"[8, 5, 1]"
1005903,"[1, 3, 8]"
1005904,"[1, 10, 5]"
1005905,"[5, 1, 11]"
1005906,"[1, 8, 5]"
1005907,"[5, 10, 6]"
1005908,"[1, 5, 8]"
1005909,"[1, 11, 5]"
1005910,"[8, 5, 1]"
1005911,"[1, 8, 6]"
1005912,"[1, 8, 5]"
1005913,"[8, 6, 5]"
1005914,"[6, 1, 5]"
1005915,"[1, 5, 8]"
1005916,"[1, 8, 5]"
1005917,"[1, 5, 2]"
1005918,"[1, 6, 8]"
1005919,"[5, 6, 8]"
1005920,"[1, 8, 5]"
1005921,"[1, 8, 5]"
1005922,"[8, 5, 1]"
1005923,"[1, 8, 5]"
1005924,"[1, 16, 8]"
1005925,"[5, 8, 1]"
1005926,"[1, 5]"
1005927,"[8, 5, 1]"
1005928,"[8, 6, 10]"
1005929,"[11, 1, 5]"
1005930,"[5, 1, 6]"
1005931,"[1, 2, 5]"
1005932,"[1, 8, 6]"
1005933,"[8, 5, 1]"
1005934,"[8, 1, 5]"
1005935,"[5, 1, 3]"
1005936,"[1, 10, 8]"
1005937,"[1, 8, 5]"
1005938,"[1, 5, 7]"
1005939,"[8, 1, 5]"
1005940,"[1, 8, 5]"
1005941,"[6, 1, 8]"
1005942,"[5, 8, 1]"
1005943,"[5, 8, 3]"
1005944,"[5, 8, 1]"
1005945,"[8, 5, 1]"
1005946,"[5, 8, 1]"
1005947,"[1, 15, 11]"
1005948,"[8, 5, 1]"
1005949,"[6, 5, 8]"
1005950,"[1, 5, 8]"
1005951,"[1, 5, 8]"
1005952,"[1, 5, 8]"
1005953,"[1, 8, 3]"
1005954,"[1, 8, 5]"
1005955,"[1, 5, 8]"
1005956,"[1, 8, 5]"
1005957,"[1, 5, 3]"
1005958,"[1, 8, 2]"
1005959,"[5, 1, 3]"
1005960,"[5, 8, 1]"
1005961,"[1, 6, 8]"
1005962,"[6, 1, 8]"
1005963,"[1, 5, 6]"
1005964,"[1, 5, 8]"
1005965,"[5, 1, 16]"
1005966,"[8, 6, 5]"
1005967,"[8, 16, 1]"
1005968,"[1, 3, 5]"
1005969,"[5, 1, 2]"
1005970,"[1, 15, 8]"
1005971,"[1, 8, 5]"
1005972,"[5, 1, 8]"
1005973,"[1, 8, 16]"
1005974,"[8, 6, 1]"
1005975,"[8, 1, 3]"
1005976,"[8, 5, 6]"
1005977,"[8, 5, 1]"
1005978,"[1, 8, 2]"
1005979,"[5, 8, 1]"
1005980,"[1, 8, 5]"
1005981,"[8, 1, 5]"
1005982,"[1, 8, 5]"
1005983,"[1, 8, 5]"
1005984,"[1, 8, 15]"
1005985,"[8, 5, 6]"
1005986,"[8, 5, 1]"
1005987,"[5, 1, 6]"
1005988,"[5, 8, 1]"
1005989,"[5, 16, 3]"
1005990,"[1, 5, 8]"
1005991,"[5, 1, 3]"
1005992,"[5, 1, 8]"
1005993,"[1, 10, 8]"
1005994,"[1, 15, 16]"
1005995,"[1, 3, 8]"
1005996,"[1, 5, 8]"
1005997,"[1, 2, 8]"
1005998,"[8, 1, 5]"
1005999,"[10, 6, 5]"
1006000,"[1, 5, 8]"
1006001,"[1, 8, 16]"
1006002,"[8, 1, 5]"
1006003,"[1, 5, 8]"
1006004,"[3, 2, 16]"
1006005,"[11, 1, 5]"
1006006,"[8, 1, 3]"
1006007,"[1, 2, 11]"
1006008,"[1, 15, 2]"
1006009,"[1, 8, 6]"
1006010,"[1, 5, 8]"
1006011,"[1, 8, 5]"
1006012,"[1, 8, 16]"
1006013,"[8, 5, 3]"
1006014,"[8, 1, 5]"
1006015,"[5, 3, 6]"
1006016,"[8, 5, 1]"
1006017,"[1, 8, 5]"
1006018,"[1, 8, 15]"
1006019,"[1, 2, 8]"
1006020,"[1, 10, 6]"
1006021,"[1, 5, 2]"
1006022,"[1, 5, 6]"
1006023,"[1, 6, 8]"
1006024,"[1, 5, 8]"
1006025,"[5, 1, 8]"
1006026,"[1, 15, 8]"
1006027,"[1, 5, 3]"
1006028,"[1, 8, 2]"
1006029,"[1, 5, 8]"
1006030,"[1, 2, 5]"
1006031,"[1, 8, 5]"
1006032,"[5, 8, 1]"
1006033,"[1, 8, 15]"
1006034,"[10, 6, 2]"
1006035,"[1, 8, 5]"
1006036,"[8, 1, 5]"
1006037,"[8, 1, 5]"
1006038,"[5, 8, 3]"
1006039,"[5, 3, 1]"
1006040,"[8, 1, 5]"
